Gender,Major,Program,GPA
Male,B.Tech,CSE,8.18
Male,B.Tech,CSE,5.99
Male,B.Tech,CSE,7.01
Male,B.Tech,CND,7.62
Female,B.Tech,ECE,5.97
Male,B.Tech,ECE,7.02
Male,B.Tech,CND,8.05
Male,B.Tech,CSE,6.67
Male,B.Tech,CSE,6.15
Female,B.Tech,ECE,8.8
Male,PhD,CHD,7.71
Female,B.Tech,ECE,7.16
Male,B.Tech,CSE,6.29
Male,MS,ECE,7.34
Male,B.Tech,CSE,7.74
Male,MS,CSE,7.86
Male,B.Tech,CSE,7.41
Female,PhD,ECE,7.17
Male,B.Tech,CSE,7.5
Male,PhD,ECE,7.94
Male,MS,CND,6.68
Male,B.Tech,CND,8.88
Male,B.Tech,ECE,7.6
Male,B.Tech,CND,7.23
Male,B.Tech,CND,8.25
Male,B.Tech,CSE,7.25
Female,PhD,ECE,7.9
Female,B.Tech,CND,6.83
Male,B.Tech,ECE,6.32
Male,MS,CSE,7.65
Female,B.Tech,ECE,5.74
Male,B.Tech,CSE,6.03
Male,MS,ECE,8.63
Male,MS,CSE,8.23
Male,B.Tech,CSE,6.5
Male,PhD,CSE,7.79
Female,B.Tech,CHD,6.59
Female,B.Tech,CSE,5.32
Female,B.Tech,CSE,7.13
Female,B.Tech,CSE,7.95
Male,B.Tech,ECE,9.37
Male,B.Tech,CND,5.9
Female,MS,CSE,8.63
Female,B.Tech,CSE,6.29
Male,MS,ECE,7.21
Female,B.Tech,ECE,5.87
Male,PhD,ECE,8.37
Male,B.Tech,CSE,6.07
Male,B.Tech,ECE,6.39
Male,B.Tech,CSE,6.56
Male,MS,CND,7.48
Male,MS,CSE,7.43
Male,B.Tech,CSE,4.57
Male,B.Tech,CHD,7.09
Male,B.Tech,CHD,7.07
Other,PhD,CSE,7.9
Male,PhD,CND,8.48
Male,PhD,CHD,9.0
Male,MS,CSE,8.02
Male,PhD,ECE,8.97
Female,B.Tech,CSE,9.24
Male,MS,CSE,9.77
Female,MS,CSE,7.17
Male,PhD,CHD,7.71
Male,B.Tech,CHD,6.56
Male,B.Tech,CSE,7.13
Male,B.Tech,CSE,8.59
Male,B.Tech,ECE,7.63
Male,B.Tech,ECE,5.8
Male,B.Tech,ECE,6.39
Male,B.Tech,CSE,6.96
Other,B.Tech,ECE,5.51
Male,B.Tech,CSE,7.01
Male,B.Tech,ECE,5.81
Male,PhD,CSE,7.47
Male,MS,CSE,7.34
Male,B.Tech,ECE,7.41
Female,MS,CND,8.28
Female,MS,ECE,8.07
Male,B.Tech,CND,7.99
Male,B.Tech,CSE,7.89
Male,B.Tech,ECE,7.2
Male,B.Tech,ECE,7.07
Male,MS,CHD,8.09
Male,B.Tech,CHD,6.85
Male,B.Tech,CHD,4.83
Female,PhD,CHD,8.87
Male,B.Tech,ECE,7.4
Male,MS,CND,7.15
Female,B.Tech,CSE,8.43
Male,B.Tech,CHD,6.41
Female,B.Tech,CND,6.89
Male,B.Tech,ECE,8.02
Female,B.Tech,ECE,7.22
Female,B.Tech,CSE,8.34
Male,B.Tech,CSE,6.65
Female,B.Tech,ECE,8.69
Male,B.Tech,CSE,6.22
Female,MS,ECE,8.92
Male,B.Tech,CHD,4.73
Male,B.Tech,CSE,5.9
Male,B.Tech,CSE,7.3
Female,B.Tech,ECE,6.6
Male,B.Tech,CSE,6.93
Female,B.Tech,ECE,7.04
Female,MS,ECE,7.17
Male,B.Tech,CSE,5.88
Female,B.Tech,CSE,7.23
Other,B.Tech,CHD,6.33
Male,MS,CSE,8.94
Male,B.Tech,ECE,6.81
Male,B.Tech,CND,7.72
Male,B.Tech,CHD,7.44
Male,B.Tech,CSE,6.4
Male,B.Tech,ECE,5.02
Male,MS,CHD,8.83
Male,B.Tech,ECE,6.02
Male,B.Tech,ECE,6.6
Female,PhD,ECE,8.22
Female,B.Tech,CSE,6.95
Male,B.Tech,ECE,7.96
Female,B.Tech,ECE,7.01
Female,B.Tech,ECE,6.87
Female,B.Tech,CSE,8.02
Male,B.Tech,CSE,7.6
Male,PhD,CND,7.93
Female,MS,CSE,7.2
Female,MS,CSE,7.42
Female,B.Tech,ECE,6.95
Female,B.Tech,ECE,5.75
Male,B.Tech,CSE,7.09
Male,B.Tech,ECE,6.87
Male,MS,ECE,6.22
Male,B.Tech,ECE,5.59
Female,MS,CND,5.98
Male,B.Tech,CSE,6.66
Male,B.Tech,ECE,8.07
Female,B.Tech,CSE,5.11
Male,B.Tech,CSE,5.68
Female,MS,CHD,7.89
Other,PhD,CSE,7.77
Male,B.Tech,ECE,5.93
Male,B.Tech,CSE,7.54
Male,B.Tech,CSE,6.51
Male,B.Tech,ECE,5.51
Male,B.Tech,ECE,4.91
Male,MS,CSE,9.55
Female,B.Tech,CND,8.13
Male,B.Tech,CSE,6.55
Female,MS,CSE,8.06
Male,B.Tech,CSE,6.51
Male,B.Tech,CSE,7.51
Female,B.Tech,CSE,6.15
Male,B.Tech,ECE,6.46
Male,B.Tech,ECE,7.46
Female,B.Tech,CSE,8.45
Female,PhD,CND,8.67
Female,PhD,ECE,8.92
Male,MS,CSE,7.78
Male,B.Tech,CSE,6.38
Female,MS,CSE,6.64
Female,B.Tech,ECE,7.07
Male,B.Tech,CSE,7.38
Female,B.Tech,ECE,6.7
Male,B.Tech,ECE,6.22
Male,B.Tech,ECE,8.24
Male,B.Tech,ECE,7.63
Male,PhD,CSE,8.96
Male,B.Tech,CSE,6.05
Male,PhD,CHD,7.95
Male,B.Tech,CSE,8.2
Female,B.Tech,CSE,6.95
Female,B.Tech,ECE,6.43
Male,B.Tech,CSE,6.5
Female,B.Tech,ECE,6.99
Male,B.Tech,CSE,8.0
Male,B.Tech,CND,6.84
Female,B.Tech,ECE,7.79
Male,MS,CSE,8.33
Male,B.Tech,ECE,6.12
Male,B.Tech,ECE,6.12
Female,MS,CHD,7.68
Male,B.Tech,ECE,5.66
Female,MS,ECE,7.64
Male,MS,ECE,9.06
Female,PhD,ECE,8.28
Female,B.Tech,CND,6.23
Female,B.Tech,CSE,8.92
Male,B.Tech,CSE,6.07
Male,B.Tech,CSE,6.04
Female,B.Tech,CHD,8.23
Male,B.Tech,ECE,7.66
Male,MS,CHD,7.91
Male,B.Tech,CHD,7.83
Female,MS,CND,8.21
Male,MS,ECE,7.17
Male,B.Tech,CSE,4.6
Male,B.Tech,CSE,6.43
Male,B.Tech,ECE,8.08
Female,PhD,ECE,8.09
Male,B.Tech,ECE,7.46
Male,B.Tech,ECE,7.18
Female,B.Tech,ECE,5.31
Female,PhD,CSE,8.1
Male,MS,CSE,8.25
Female,B.Tech,ECE,6.21
Female,B.Tech,CSE,6.64
Female,B.Tech,ECE,7.39
Male,B.Tech,ECE,7.07
Male,MS,CND,8.73
Female,MS,CND,8.27
Female,MS,ECE,7.33
Male,B.Tech,ECE,6.52
Male,B.Tech,CSE,7.02
Male,B.Tech,CSE,8.34
Male,B.Tech,ECE,6.53
Male,B.Tech,ECE,5.27
Male,MS,ECE,8.31
Female,B.Tech,CSE,6.24
Male,MS,CND,7.1
Female,B.Tech,CSE,7.02
Male,B.Tech,CHD,7.97
Male,B.Tech,ECE,6.43
Male,B.Tech,CSE,7.5
Male,B.Tech,CSE,7.68
Female,MS,CSE,8.55
Female,B.Tech,CHD,6.27
Male,MS,CND,7.22
Male,MS,ECE,7.31
Male,B.Tech,ECE,7.79
Female,MS,CHD,8.47
Female,B.Tech,ECE,6.04
Male,MS,CHD,9.49
Female,B.Tech,CSE,5.92
Female,B.Tech,CHD,8.0
Male,B.Tech,ECE,8.52
Male,B.Tech,CSE,7.11
Female,MS,CND,7.46
Female,MS,ECE,7.48
Male,PhD,CSE,8.17
Male,B.Tech,CSE,8.08
Male,B.Tech,ECE,5.8
Male,B.Tech,CHD,5.16
Female,B.Tech,CHD,7.36
Male,B.Tech,ECE,7.58
Female,B.Tech,CSE,8.97
Female,B.Tech,CSE,5.62
Male,B.Tech,CSE,6.87
Male,B.Tech,CHD,8.16
Male,B.Tech,CND,7.12
Female,MS,CSE,7.86
Male,B.Tech,ECE,7.79
Male,PhD,CHD,8.0
Female,B.Tech,CSE,7.85
Male,PhD,CHD,7.67
Female,B.Tech,CHD,5.48
Other,B.Tech,CSE,6.73
Male,B.Tech,CHD,4.44
Male,MS,CSE,8.06
Female,B.Tech,CSE,5.27
Female,B.Tech,CSE,7.28
Male,PhD,CND,8.39
Male,B.Tech,ECE,6.93
Male,B.Tech,ECE,7.44
Other,B.Tech,ECE,7.2
Male,B.Tech,ECE,6.71
Male,B.Tech,CHD,8.83
Female,B.Tech,ECE,7.39
Male,PhD,CND,8.69
Male,MS,CSE,8.75
Male,B.Tech,ECE,7.67
Female,B.Tech,ECE,9.06
Male,PhD,CND,8.38
Female,MS,CSE,8.0
Female,PhD,CHD,7.98
Male,B.Tech,ECE,6.74
Male,MS,ECE,7.49
Male,MS,CSE,8.47
Male,B.Tech,CSE,6.09
Female,B.Tech,CHD,7.07
Female,B.Tech,ECE,7.56
Male,B.Tech,CSE,7.15
Male,MS,CND,7.37
Male,MS,CSE,8.49
Female,MS,CHD,7.94
Male,MS,CND,5.99
Male,B.Tech,CHD,6.02
Male,B.Tech,CSE,8.4
Male,MS,CHD,9.04
Male,B.Tech,ECE,7.53
Male,B.Tech,CHD,7.78
Male,B.Tech,ECE,6.22
Female,B.Tech,ECE,6.74
Male,B.Tech,CSE,8.24
Male,B.Tech,ECE,7.43
Male,B.Tech,ECE,7.06
Male,PhD,CHD,8.21
Male,MS,CHD,8.82
Male,MS,CND,8.79
Male,B.Tech,ECE,7.65
Male,MS,CSE,8.05
Male,MS,CND,7.75
Male,B.Tech,CSE,7.69
Female,PhD,CHD,7.75
Male,B.Tech,CHD,6.11
Male,PhD,CSE,7.57
Male,B.Tech,CHD,8.24
Male,B.Tech,ECE,6.28
Male,B.Tech,ECE,7.4
Male,B.Tech,CSE,6.87
Female,B.Tech,ECE,9.9
Male,PhD,CND,8.52
Male,PhD,CSE,7.37
Female,PhD,CHD,8.89
Female,B.Tech,CSE,6.61
Male,PhD,CSE,8.2
Male,B.Tech,ECE,6.33
Male,MS,ECE,8.14
Male,B.Tech,CND,7.18
Male,B.Tech,ECE,6.35
Male,PhD,CHD,8.05
Female,PhD,CSE,8.35
Male,B.Tech,CND,4.66
Male,MS,CSE,6.99
Male,B.Tech,ECE,8.67
Female,MS,ECE,8.23
Male,B.Tech,ECE,6.48
Male,B.Tech,ECE,5.3
Male,B.Tech,ECE,6.94
Male,B.Tech,CSE,7.99
Male,MS,ECE,9.85
Male,B.Tech,ECE,8.89
Male,B.Tech,ECE,6.11
Male,B.Tech,CSE,6.5
Male,B.Tech,CSE,5.53
Female,MS,CSE,7.41
Male,B.Tech,CSE,6.79
Male,B.Tech,CSE,6.63
Male,B.Tech,ECE,9.05
Male,B.Tech,CSE,5.68
Female,MS,CHD,7.97
Male,B.Tech,CND,4.94
Male,B.Tech,CND,7.33
Male,MS,CND,7.06
Female,B.Tech,CSE,8.1
Female,MS,CSE,7.8
Male,B.Tech,CHD,5.6
Male,MS,CSE,6.53
Male,B.Tech,CSE,6.02
Male,B.Tech,ECE,7.24
Female,B.Tech,CSE,7.42
Male,MS,CND,7.65
Male,PhD,CND,8.76
Female,B.Tech,ECE,5.86
Female,MS,CND,5.95
Male,B.Tech,CSE,7.28
Female,PhD,CHD,8.95
Male,MS,ECE,8.91
Female,B.Tech,ECE,5.7
Female,MS,CSE,7.62
Male,B.Tech,ECE,7.72
Female,B.Tech,CND,6.37
Female,B.Tech,CSE,7.11
Male,PhD,CSE,7.94
Male,PhD,CSE,7.76
Female,MS,ECE,7.37
Male,PhD,ECE,8.78
Male,MS,CND,8.01
Female,B.Tech,ECE,8.27
Female,B.Tech,ECE,7.52
Male,B.Tech,ECE,8.61
Male,B.Tech,CSE,7.82
Male,B.Tech,CSE,7.76
Male,B.Tech,ECE,6.88
Male,MS,CHD,10.0
Female,MS,CSE,8.08
Male,B.Tech,CSE,5.03
Male,PhD,CSE,8.43
Male,B.Tech,CSE,6.02
Other,MS,CSE,8.71
Male,B.Tech,ECE,7.73
Male,B.Tech,CHD,6.81
Male,PhD,CSE,7.86
Male,B.Tech,ECE,7.15
Male,B.Tech,CSE,6.36
Male,B.Tech,ECE,7.79
Male,B.Tech,ECE,7.56
Male,PhD,CND,9.77
Male,B.Tech,CSE,6.55
Male,MS,CSE,7.79
Male,B.Tech,ECE,6.85
Male,B.Tech,CSE,6.89
Male,B.Tech,CSE,8.03
Male,MS,CSE,7.81
Male,B.Tech,ECE,8.97
Male,B.Tech,CSE,7.58
Male,B.Tech,CND,6.51
Male,B.Tech,ECE,6.26
Female,MS,CSE,8.73
Female,B.Tech,ECE,7.03
Male,B.Tech,CSE,7.01
Male,B.Tech,ECE,6.4
Male,B.Tech,ECE,6.94
Male,B.Tech,ECE,6.36
Male,B.Tech,ECE,8.36
Female,B.Tech,CSE,7.72
Male,B.Tech,CND,6.83
Female,B.Tech,ECE,6.81
Male,MS,ECE,8.06
Female,MS,CSE,8.0
Female,B.Tech,CSE,6.04
Male,B.Tech,CSE,5.1
Male,MS,ECE,7.44
Male,MS,CSE,7.91
Male,B.Tech,CND,6.26
Male,MS,CSE,8.57
Male,MS,CSE,7.84
Male,B.Tech,CSE,8.87
Female,B.Tech,CSE,6.44
Male,MS,CND,8.1
Female,B.Tech,ECE,6.71
Male,MS,CSE,8.31
Female,MS,CND,8.75
Male,MS,CND,8.43
Male,B.Tech,ECE,4.97
Female,B.Tech,CHD,7.5
Male,B.Tech,ECE,5.99
Female,MS,ECE,7.78
Male,MS,ECE,8.48
Male,B.Tech,CSE,5.88
Male,B.Tech,ECE,8.16
Female,PhD,CND,8.12
Male,PhD,CHD,9.39
Female,B.Tech,CND,7.07
Female,B.Tech,CSE,8.71
Male,MS,CHD,8.84
Male,MS,CHD,7.57
Female,PhD,CHD,7.65
Male,B.Tech,ECE,7.11
Male,B.Tech,CSE,6.42
Male,B.Tech,CSE,8.58
Male,MS,CND,7.83
Male,MS,CSE,7.79
Male,PhD,ECE,7.6
Female,B.Tech,ECE,7.42
Male,MS,ECE,7.18
Male,B.Tech,ECE,7.44
Other,B.Tech,ECE,7.58
Female,B.Tech,CND,6.25
Female,MS,ECE,8.67
Male,PhD,CHD,8.16
Female,B.Tech,CHD,5.53
Male,B.Tech,CND,8.55
Male,MS,CND,7.35
Male,B.Tech,ECE,7.51
Male,PhD,CSE,8.51
Female,B.Tech,CSE,7.39
Male,B.Tech,CHD,7.37
Female,B.Tech,CHD,6.03
Female,B.Tech,ECE,8.69
Male,B.Tech,CSE,7.96
Male,B.Tech,ECE,7.48
Male,B.Tech,CSE,5.67
Male,B.Tech,ECE,6.02
Male,PhD,ECE,8.63
Other,B.Tech,CND,5.0
Male,B.Tech,CSE,7.34
Male,MS,ECE,7.07
Female,B.Tech,CSE,6.13
Male,B.Tech,ECE,5.59
Female,MS,ECE,8.17
Male,MS,CND,8.78
Male,MS,CSE,8.24
Male,B.Tech,CSE,7.46
Male,MS,CHD,8.12
Male,B.Tech,CSE,7.68
Female,B.Tech,CSE,7.47
Male,MS,ECE,6.1
Female,B.Tech,ECE,7.91
Male,PhD,CSE,8.7
Male,B.Tech,CSE,6.64
Male,B.Tech,CHD,5.03
Female,PhD,CHD,8.42
Male,B.Tech,CSE,7.33
Male,PhD,ECE,8.08
Female,PhD,CHD,8.39
Male,MS,CSE,8.75
Female,B.Tech,CHD,9.4
Male,B.Tech,ECE,7.15
Female,MS,ECE,8.23
Female,MS,CND,7.42
Female,B.Tech,CSE,6.5
Male,PhD,CSE,8.23
Male,B.Tech,ECE,8.18
Female,PhD,CHD,8.71
Male,B.Tech,CSE,8.93
Male,B.Tech,CSE,5.51
Female,B.Tech,CSE,5.68
Male,B.Tech,CSE,8.1
Male,MS,CHD,9.01
Male,B.Tech,ECE,7.03
Male,PhD,ECE,6.07
Male,B.Tech,CSE,6.26
Male,B.Tech,CSE,7.34
Male,B.Tech,CSE,6.1
Female,B.Tech,CSE,7.19
Female,B.Tech,CSE,8.9
Male,B.Tech,CSE,8.43
Male,MS,ECE,8.57
Female,B.Tech,ECE,6.94
Male,B.Tech,CSE,6.51
Male,MS,CND,8.53
Male,B.Tech,CHD,7.03
Male,B.Tech,CND,7.06
Female,B.Tech,CHD,5.45
Male,B.Tech,ECE,6.29
Female,B.Tech,ECE,7.75
Male,B.Tech,CSE,5.9
Female,MS,CHD,8.19
Male,PhD,CHD,8.51
Male,B.Tech,ECE,7.47
Male,PhD,CHD,8.58
Male,B.Tech,ECE,7.63
Male,B.Tech,ECE,6.38
Male,B.Tech,CSE,5.53
Male,B.Tech,ECE,6.13
Male,B.Tech,CHD,7.73
Male,B.Tech,CHD,5.8
Female,MS,CHD,7.27
Female,MS,CSE,7.27
Female,B.Tech,CND,5.15
Female,MS,CSE,7.2
Male,PhD,CND,8.8
Male,B.Tech,CSE,6.28
Male,B.Tech,ECE,5.25
Female,B.Tech,ECE,6.49
Other,B.Tech,ECE,7.51
Male,B.Tech,ECE,5.17
Male,B.Tech,ECE,7.95
Male,B.Tech,ECE,5.56
Male,B.Tech,CSE,6.6
Male,B.Tech,ECE,6.59
Male,B.Tech,CSE,6.44
Female,B.Tech,ECE,6.94
Male,B.Tech,CSE,7.78
Female,B.Tech,ECE,6.96
Female,PhD,ECE,8.0
Female,B.Tech,CSE,7.46
Male,B.Tech,ECE,7.21
Male,B.Tech,ECE,6.33
Male,MS,CND,8.03
Male,MS,CND,7.47
Male,B.Tech,ECE,6.13
Other,B.Tech,ECE,7.81
Female,B.Tech,CSE,7.45
Female,B.Tech,CSE,7.77
Female,PhD,ECE,8.62
Male,B.Tech,CHD,6.11
Male,B.Tech,CSE,8.0
Male,B.Tech,ECE,6.7
Male,B.Tech,CSE,7.93
Female,MS,CSE,7.91
Male,B.Tech,CSE,7.31
Male,PhD,CHD,8.47
Male,B.Tech,ECE,7.81
Male,B.Tech,ECE,5.37
Male,B.Tech,ECE,5.42
Female,B.Tech,ECE,7.67
Male,B.Tech,ECE,7.36
Male,B.Tech,ECE,6.22
Male,MS,ECE,8.26
Male,B.Tech,CSE,5.59
Male,B.Tech,CND,10.0
Other,B.Tech,CSE,8.31
Male,B.Tech,CSE,7.62
Male,PhD,ECE,8.34
Male,B.Tech,ECE,6.38
Female,MS,CSE,7.08
Male,B.Tech,ECE,6.89
Male,MS,ECE,7.4
Male,MS,ECE,7.44
Female,PhD,ECE,7.59
Male,B.Tech,ECE,7.25
Male,B.Tech,CSE,6.62
Male,B.Tech,CSE,7.54
Male,B.Tech,CSE,7.46
Female,B.Tech,ECE,7.23
Female,PhD,CHD,9.63
Male,B.Tech,ECE,7.82
Female,PhD,CHD,7.67
Female,B.Tech,ECE,7.46
Female,MS,ECE,7.96
Male,B.Tech,CSE,5.66
Male,B.Tech,CHD,5.58
Male,PhD,CHD,8.53
Female,B.Tech,ECE,7.7
Male,MS,ECE,7.27
Male,B.Tech,ECE,7.97
Male,B.Tech,ECE,7.28
Male,PhD,CSE,8.9
Male,B.Tech,CHD,8.09
Female,MS,ECE,7.89
Male,B.Tech,CSE,8.64
Female,MS,CSE,7.21
Male,B.Tech,ECE,9.39
Male,B.Tech,ECE,6.12
Male,B.Tech,ECE,6.95
Male,B.Tech,CND,6.43
Male,B.Tech,CSE,6.62
Female,B.Tech,ECE,9.92
Male,B.Tech,ECE,6.54
Female,B.Tech,CND,7.85
Male,B.Tech,CSE,6.76
Male,B.Tech,CND,7.94
Male,B.Tech,CSE,6.46
Male,B.Tech,ECE,7.26
Male,B.Tech,ECE,7.63
Male,MS,CND,7.49
Male,B.Tech,CSE,9.76
Male,MS,CSE,8.48
Male,B.Tech,CSE,6.77
Female,MS,ECE,7.51
Male,B.Tech,ECE,7.09
Male,B.Tech,CND,5.78
Female,MS,ECE,9.25
Male,MS,CSE,8.3
Male,B.Tech,CSE,6.91
Male,B.Tech,CSE,8.05
Male,B.Tech,ECE,6.28
Female,B.Tech,CHD,5.84
Male,MS,CND,7.91
Female,B.Tech,ECE,7.13
Female,B.Tech,CSE,7.53
Male,B.Tech,CSE,5.52
Male,B.Tech,ECE,6.54
Male,B.Tech,CND,4.0
Male,MS,CSE,7.17
Male,B.Tech,CSE,7.72
Male,MS,CHD,8.67
Male,B.Tech,ECE,5.86
Male,B.Tech,CSE,6.68
Female,B.Tech,CHD,7.03
Male,B.Tech,CSE,8.08
Female,MS,CND,9.07
Female,B.Tech,CSE,7.15
Male,B.Tech,CSE,6.74
Female,B.Tech,CSE,5.56
Male,B.Tech,CSE,7.11
Male,MS,ECE,9.45
Male,B.Tech,ECE,8.29
Male,MS,ECE,8.12
Male,B.Tech,ECE,7.3
Male,B.Tech,CSE,6.31
Male,B.Tech,CSE,6.64
Male,MS,CND,8.1
Male,MS,CND,8.11
Male,B.Tech,CSE,8.01
Male,B.Tech,ECE,7.96
Male,B.Tech,ECE,7.52
Male,B.Tech,CSE,6.0
Male,B.Tech,ECE,6.04
Female,B.Tech,ECE,6.11
Male,B.Tech,CSE,7.24
Female,B.Tech,CSE,4.97
Male,B.Tech,ECE,6.99
Female,MS,ECE,8.99
Male,B.Tech,CSE,7.67
Male,PhD,CHD,8.12
Male,B.Tech,ECE,6.3
Male,B.Tech,CSE,7.81
Male,B.Tech,CHD,7.31
Male,B.Tech,ECE,6.75
Other,B.Tech,CSE,6.41
Male,B.Tech,ECE,7.08
Male,PhD,CHD,8.15
Female,B.Tech,CSE,7.78
Male,PhD,ECE,8.92
Female,B.Tech,ECE,5.63
Male,B.Tech,ECE,5.77
Female,B.Tech,ECE,8.35
Male,MS,ECE,8.12
Female,B.Tech,CSE,5.87
Female,PhD,ECE,8.79
Male,B.Tech,ECE,7.34
Male,MS,CHD,9.54
Male,B.Tech,ECE,6.76
Female,B.Tech,ECE,8.11
Male,B.Tech,CND,5.55
Male,B.Tech,CSE,8.4
Male,B.Tech,CSE,7.94
Male,B.Tech,CSE,8.6
Male,B.Tech,CSE,8.11
Female,B.Tech,ECE,6.9
Male,B.Tech,CSE,5.83
Female,B.Tech,CSE,6.4
Male,B.Tech,CSE,5.24
Male,PhD,CHD,7.84
Male,PhD,CND,8.51
Male,B.Tech,ECE,6.95
Female,PhD,CSE,8.19
Female,B.Tech,ECE,6.21
Male,B.Tech,CSE,5.23
Male,B.Tech,CSE,7.18
Male,PhD,CND,8.49
Female,B.Tech,ECE,6.01
Female,MS,CSE,7.63
Female,MS,ECE,9.08
Male,B.Tech,CSE,8.16
Male,B.Tech,CSE,5.52
Male,B.Tech,ECE,6.92
Male,B.Tech,CSE,8.45
Male,B.Tech,CND,6.78
Male,B.Tech,ECE,6.73
Male,B.Tech,CHD,8.09
Female,B.Tech,ECE,7.99
Female,B.Tech,ECE,7.94
Male,B.Tech,ECE,6.74
Male,B.Tech,CSE,7.66
Male,B.Tech,ECE,8.49
Female,B.Tech,CSE,6.95
Female,PhD,CSE,8.1
Female,B.Tech,ECE,8.23
Female,B.Tech,ECE,9.05
Male,MS,CND,9.48
Male,B.Tech,CSE,6.63
Male,MS,ECE,7.81
Male,B.Tech,CHD,5.97
Female,MS,ECE,8.08
Male,PhD,CSE,7.76
Male,B.Tech,CSE,6.47
Male,B.Tech,CHD,7.7
Female,MS,CSE,8.27
Male,MS,ECE,6.73
Male,MS,ECE,9.1
Male,B.Tech,CHD,5.91
Male,MS,CND,7.33
Male,B.Tech,ECE,5.76
Female,B.Tech,CND,6.34
Male,B.Tech,CSE,6.1
Female,B.Tech,CSE,6.13
Male,B.Tech,CND,4.54
Male,B.Tech,ECE,7.13
Female,B.Tech,CSE,7.23
Male,B.Tech,ECE,9.24
Male,PhD,CND,8.54
Female,B.Tech,CHD,6.5
Male,B.Tech,CHD,5.8
Female,B.Tech,ECE,6.9
Male,B.Tech,CHD,7.45
Male,B.Tech,ECE,6.5
Male,B.Tech,ECE,7.06
Female,B.Tech,ECE,8.9
Male,PhD,ECE,8.11
Female,B.Tech,CSE,5.11
Female,B.Tech,CSE,7.87
Male,B.Tech,ECE,7.31
Male,B.Tech,CSE,5.29
Male,B.Tech,CSE,7.43
Male,B.Tech,CSE,6.0
Male,B.Tech,CSE,7.44
Male,B.Tech,ECE,8.91
Other,B.Tech,CSE,6.82
Female,B.Tech,CSE,8.08
Female,MS,CHD,7.14
Female,B.Tech,CHD,5.48
Male,B.Tech,CSE,9.02
Female,B.Tech,CSE,7.31
Female,PhD,CND,8.62
Male,MS,ECE,8.81
Female,B.Tech,CND,6.47
Male,PhD,ECE,8.71
Male,B.Tech,CSE,7.67
Female,PhD,CSE,7.65
Female,B.Tech,CSE,8.51
Male,B.Tech,CHD,8.31
Female,B.Tech,CND,5.72
Male,B.Tech,CND,7.2
Male,B.Tech,CHD,6.77
Female,B.Tech,CHD,8.42
Male,B.Tech,ECE,5.59
Female,B.Tech,CHD,10.0
Male,B.Tech,CSE,6.83
Male,PhD,ECE,8.67
Male,MS,CHD,8.97
Male,PhD,CND,8.2
Male,MS,CHD,7.92
Female,B.Tech,CHD,6.5
Male,B.Tech,ECE,6.11
Female,B.Tech,ECE,7.27
Male,B.Tech,CND,6.86
Male,B.Tech,CSE,6.49
Male,MS,CND,7.68
Male,B.Tech,ECE,7.58
Male,PhD,CHD,7.9
Male,B.Tech,CHD,6.75
Male,MS,ECE,8.63
Male,B.Tech,ECE,7.25
Male,B.Tech,ECE,5.95
Male,PhD,CSE,8.29
Male,B.Tech,ECE,7.44
Female,B.Tech,CSE,7.99
Male,B.Tech,CND,6.24
Female,B.Tech,CSE,6.44
Male,B.Tech,ECE,6.3
Female,B.Tech,CND,6.35
Male,B.Tech,CND,7.41
Female,B.Tech,ECE,7.59
Male,B.Tech,ECE,8.05
Female,MS,CSE,7.94
Female,MS,ECE,7.02
Female,B.Tech,CSE,7.67
Male,B.Tech,ECE,7.16
Male,B.Tech,CSE,7.06
Male,MS,CHD,7.1
Male,MS,ECE,7.86
Female,PhD,ECE,7.7
Male,B.Tech,ECE,7.48
Male,B.Tech,CHD,6.57
Male,B.Tech,CSE,6.48
Male,B.Tech,CSE,5.46
Male,B.Tech,CSE,8.03
Female,B.Tech,CSE,6.74
Male,MS,CHD,8.06
Male,B.Tech,CSE,6.26
Male,MS,CSE,6.84
Male,B.Tech,CHD,6.47
Male,PhD,CHD,8.11
Female,PhD,CSE,8.45
Female,PhD,CSE,8.12
Female,MS,CSE,7.5
Female,MS,ECE,6.95
Male,B.Tech,ECE,7.05
Female,B.Tech,ECE,6.2
Female,B.Tech,CSE,8.32
Female,MS,CHD,8.11
Male,PhD,ECE,8.58
Female,B.Tech,ECE,6.75
Female,B.Tech,CHD,7.2
Female,B.Tech,CSE,6.11
Male,PhD,CSE,7.71
Female,B.Tech,CHD,7.02
Female,B.Tech,CSE,7.57
Female,B.Tech,CSE,5.05
Male,B.Tech,ECE,6.5
Female,B.Tech,ECE,8.84
Male,B.Tech,CHD,7.48
Male,MS,CSE,9.08
Male,B.Tech,CSE,6.37
Female,B.Tech,CSE,6.54
Male,MS,ECE,8.68
Male,PhD,ECE,8.61
Female,PhD,CHD,8.25
Female,B.Tech,CSE,5.74
Male,PhD,CSE,8.88
Female,B.Tech,ECE,9.51
Female,MS,CND,6.9
Male,B.Tech,CHD,8.4
Male,B.Tech,CND,6.53
Male,B.Tech,ECE,6.67
Male,B.Tech,CSE,7.27
Male,MS,ECE,7.16
Female,B.Tech,ECE,6.96
Female,B.Tech,CSE,5.39
Male,B.Tech,CSE,7.48
Male,B.Tech,CSE,9.23
Male,PhD,ECE,7.98
Male,MS,CSE,7.88
Male,PhD,CSE,8.24
Female,B.Tech,ECE,7.99
Female,B.Tech,CSE,7.41
Male,B.Tech,ECE,7.92
Female,B.Tech,ECE,6.49
